"","sector","code","description","region","nondis","estab","employ","wage","bea.comp.st","bea.earn.st","bea.empl.st","gdp.comp.st","us.comp.gdp.ratio","us.comp.out.ratio","st.output","st.gdp.est","gdp","taxsub.est","taxsub.st","surplus.est","surplus.st","check","output","jobs.1000output.ratio","earn.output.ratio","comp.output.ratio","valueadded.output.ratio","taxsub.output.ratio","surplus.output.ratio","Code","Description","st.total.dem","rpc"
"57",56,"33131B","Aluminum product manufacturing from purchased aluminum",34000,1,8,247,18302805,23616031.5956477,23873348.0872217,263.979715965551,25582180.2391516,0.687232219365896,0.123918417799753,206443728.812704,37224943.0661968,27724729.9384681,653324.827170414,1809336.6296224,8024016.74097481,4182591.83426547,0,206443728.812704,0.00127870058094643,0.115640945959084,0.114394521603867,0.134296789240914,0.0087643089961038,0.0202602029052678,"33131B","Aluminum product manufacturing from purchased aluminum",387888758.641212,0.758544549658576
"58",57,"331411","Primary smelting and refining of copper",34000,0,0,0,0,0,0,0,0,0.105709440361786,0.0246571729957806,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"331411","Primary smelting and refining of copper",237352824.528363,0
"59",58,"331419","Primary smelting and refining of nonferrous metal (except copper and aluminum)",34000,1,7,479,49021194,63251838.5220394,63941020.4071575,511.92827509109,68517859.4453918,0.354481955762515,0.102750126539565,666839659.988239,193290119.092255,143960363.944073,2932836.28524014,8122281.44237739,89996176.2956546,46911326.8629087,0,666839659.988239,0.000767693203940688,0.0958866489858826,0.0948531443423071,0.215884526044255,0.0121802615077223,0.0703487355022286,"331419","Primary smelting and refining of nonferrous metal (except copper and aluminum)",297981174.521694,0.860906581955469
"60",59,"331420","Copper rolling, drawing, extruding and alloying",34000,0,18,935,57872274,74672349.4729895,75485967.4132501,999.275443027493,80889183.0688009,0.563164893617021,0.0994053673421485,813730538.215147,143633212.910834,106976444.022113,5239759.33707604,14511140.7139358,41491306.9677967,21627721.7905487,0,813730538.215147,0.00122801762512112,0.092765312186541,0.0917654505590725,0.131464212043409,0.0178328574785516,0.026578481173863,"331420","Copper rolling, drawing, extruding and alloying",534481879.474281,0.8411702809431
"61",60,"331490","Nonferrous metal (except copper and aluminum) rolling, drawing, extruding and alloying",34000,1,21,299,22779753,29392618.5952946,29712875.8520857,319.554393010931,31839695.9946496,0.348405253283302,0.102133978660213,311744400.955692,91386957.2705884,68064004.9796655,1225918.28856433,3395093.48516595,43124229.7966849,22478897.692914,0,311744400.955692,0.00102505254956078,0.0953116584002699,0.0942843512351393,0.218332726332876,0.0108906317956565,0.0721068209212486,"331490","Nonferrous metal (except copper and aluminum) rolling, drawing, extruding and alloying",354027777.496983,0.827079280340181
"62",61,"331510","Ferrous metal foundries",34000,0,19,565,33448167,43158027.8918177,43628270.8399353,603.840240973832,46751142.07157,0.709386045293887,0.289013333333333,161761194.656198,65903667.5188638,49084329.8447996,1130886.51036585,3131909.73625293,13127279.2083945,6842713.89200559,0,161761194.656198,0.00373291160625523,0.269707892134831,0.266800872629213,0.303436989007913,0.0193613168035102,0.0423013313331969,"331510","Ferrous metal foundries",224418772.767389,0.801639421884971
"63",62,"331520","Nonferrous metal foundries",34000,0,19,921,41305917,53296849.3604779,53877563.2807588,984.313029976813,57734069.3755648,0.641666666666667,0.256369426751592,225198730.235122,89975173.0528283,67012523.5549878,1845272.38774604,5110350.60038951,22167548.5527913,11555036.6550362,0,225198730.235122,0.00437086403173377,0.239244525155657,0.236665852000286,0.297570610122989,0.0226926261753517,0.0513103987885366,"331520","Nonferrous metal foundries",136647937.545003,0.851482790495561
"64",63,"33211A","All other forging, stamping, and sintering",34000,1,6,161,10548252,13111906.7310336,13626202.2398364,172.067750082809,13303034.9659334,0.651388575299165,0.23204375452425,57329855.7128076,20422579.5022943,18229416.9720755,304578.201836439,530686.593120187,6054520.74191083,4052576.65382283,0,57329855.7128076,0.00300136373872591,0.237680734940211,0.228709920302562,0.317974234287198,0.00925672298529143,0.0706887642300044,"33211A","All other forging, stamping, and sintering",223046092.489733,0.606951076945406
"65",64,"332114","Custom roll forming",34000,1,4,38,2880705,3580833.60917261,3721286.60969683,40.6122639947002,3633030.32024065,0.203577064702788,0.0480984340044743,75533235.0301197,17845970.6428359,15929507.8314239,201108.988929076,350405.391906311,12485516.3960135,8357145.74518696,0,75533235.0301197,0.000537674097746584,0.0492668771331312,0.0474073910344858,0.210894023340478,0.00463908889598841,0.110641967629937,"332114","Custom roll forming",133167101.651738,0.760875548057602
"66",65,"33211B","Crown and closure manufacturing and metal stamping",34000,0,55,1844,100548895,124986370.552058,129888779.511721,1970.7635475323,126808258.465096,0.655765199161426,0.24535257667268,516840948.584241,193374486.214357,172608173.250904,3401502.78523795,5926661.5723082,56016237.3568972,37494312.9975824,0,516840948.584241,0.00381309482720113,0.251312864949109,0.241827531070105,0.33396768139932,0.0114670898049832,0.0725451671356321,"33211B","Crown and closure manufacturing and metal stamping",291347535.163168,0.875369442718339
"67",66,"332200","Cutlery and handtool manufacturing",34000,0,40,826,38590612,47969702.0167423,49851243.9474385,882.782369990063,48668941.6211111,0.653800708940528,0.316612626358955,153717627.059931,74440025.7686754,66445978.0409612,772019.043800061,1345139.45419565,22231531.447734,14880613.8692623,0,153717627.059931,0.00574288314798072,0.324304017053312,0.312063768705199,0.432259977673578,0.00875071701224745,0.0968048632669869,"332200","Cutlery and handtool manufacturing",226316931.546384,0.570136397940999
"68",67,"332310","Plate work and fabricated structural product manufacturing",34000,0,96,1194,70802328,88010176.5748533,91462247.9989318,1276.08008446505,89293073.8717168,0.768354927365528,0.258099969226711,345963132.577064,116213315.866767,103733271.911358,3102087.76753635,5404971.13380988,20920425.6007594,14003028.8096622,0,345963132.577064,0.00368848574979534,0.264369926696043,0.254391778451274,0.299839093080969,0.0156229685329431,0.0404754943260985,"332310","Plate work and fabricated structural product manufacturing",1633598968.72001,0.537010188172943
"69",68,"332320","Ornamental and architectural metal products manufacturing",34000,0,231,6043,298628446,371207317.685007,385767385.89143,6458.41871894667,376618292.676393,0.796857007383323,0.269143654624906,1399320720.38358,472629705.438762,421874424.475347,11916387.929704,20762704.863919,73784445.1666562,49387413.5780548,0,1399320720.38358,0.00461539561650762,0.275681893558814,0.265276796289596,0.301485155139919,0.0148377027235239,0.0352938485499712,"332320","Ornamental and architectural metal products manufacturing",1378445253.05192,0.81584877130595
"70",69,"332410","Power boiler and heat exchanger manufacturing",34000,0,11,351,24749171,30764227.2693525,31970909.4278647,375.12907005631,31212667.9558722,0.641501816713767,0.273211829436039,114243471.888831,48655618.9595314,43430535.5965479,227935.794410627,397147.495968463,15341832.3160999,10269012.8783783,0,114243471.888831,0.0032835930478491,0.279848895514793,0.269286522553243,0.380157700728928,0.00347632551254152,0.0898870868382831,"332410","Power boiler and heat exchanger manufacturing",267048415.421722,0.637366165891903
"71",70,"332420","Metal tank (heavy gauge) manufacturing",34000,0,16,342,22859174,28414884.0430119,29529416.6236841,365.510375952302,28829079.0753155,0.550030138637734,0.210108220124338,137210619.642844,52413635.2722723,46784981.9016839,239706.055554137,417655.594541251,20812125.7645827,13930538.6149116,0,137210619.642844,0.0026638636054827,0.215212326134438,0.20708953954858,0.340972018226169,0.00304390138043541,0.10152667957606,"332420","Metal tank (heavy gauge) manufacturing",266457785.150504,0.685779643883472
"72",71,"332430","Metal can, box, and other metal container (light gauge) manufacturing",34000,0,27,703,42192682,52447221.6928606,54504387.8334631,751.326883901954,53211728.725528,0.672036547246934,0.162897773633291,326657188.362293,79179813.8710093,70676764.5420994,1512438.57760203,2635221.00797674,21666957.1510403,14502717.6307886,0,326657188.362293,0.00230004699320642,0.16685500817148,0.160557378075182,0.216363720316212,0.0080672371582836,0.0443973625790954,"332430","Metal can, box, and other metal container (light gauge) manufacturing",502996123.010176,0.766203863421582
"73",72,"332500","Hardware manufacturing",34000,0,14,176,10005902,12437743.5980732,12925596.0365739,188.098906922822,12619044.7641659,0.536920120779577,0.211711224158459,59604987.002111,23502648.3005401,20978719.9393914,230345.538725133,401346.151659662,9478718.91853921,6344554.19923086,0,59604987.002111,0.00315575787167205,0.216854271541342,0.208669512798194,0.35196249499473,0.00673343241640919,0.106443345067858,"332500","Hardware manufacturing",180715192.130292,0.539929082037907
"74",73,"332600","Spring and wire product manufacturing",34000,0,34,1160,67005931,83291100.5252883,86558073.0413456,1239.74279562769,84505209.300832,0.79358938933407,0.314017056636781,269110252.181549,106484802.388479,95049494.7864237,1654633.37152382,2882976.33088164,17964590.89083,12024549.0507113,0,269110252.181549,0.00460682112843225,0.321645393810382,0.309505490222267,0.353199084820821,0.0107129933085444,0.0446826122499384,"332600","Spring and wire product manufacturing",160032999.288457,0.830966977978319
"75",74,"332710","Machine shops",34000,0,391,3527,199322267,247765693.720834,257483943.410212,3769.45934498178,251377298.095467,0.827515056881553,0.399789853705849,628773581.333612,303773684.847222,271151700.773243,2782283.79111514,4847755.67423343,43987301.893228,29442778.4321855,0,628773581.333612,0.00599493912735147,0.409501847809979,0.39404596674582,0.431239016432811,0.00770985903057739,0.0468257244042254,"332710","Machine shops",1029712995.52986,0.740080890173172
"76",75,"332720","Turned product and screw, nut, and bolt manufacturing",34000,0,55,862,42971701,53415574.0293144,55510722.3846925,921.257146406095,54194196.4363986,0.418321142459073,0.198029597262872,273667154.735761,129551655.261366,115639218.979009,1006959.41291369,1754491.48043903,66267998.9638502,44356301.1746652,0,273667154.735761,0.00336634166893581,0.202840280333571,0.195184453468264,0.422554248757634,0.00641104147895673,0.162081201222315,"332720","Turned product and screw, nut, and bolt manufacturing",425317911.116434,0.704584449008772
"77",76,"332800","Coating, engraving, heat treating and allied activities",34000,0,109,1732,81755358,101625238.841304,105611341.319701,1851.06424312686,103106598.716679,0.602075535896563,0.26371087928465,390983485.385088,171251931.974184,152861340.306214,4928074.85335616,8586508.28851259,55899192.070127,37415969.0597507,0,390983485.385088,0.00473437961530194,0.270117141177159,0.259922075074887,0.390966232641917,0.0219613068312989,0.0956970574419503,"332800","Coating, engraving, heat treating and allied activities",726185049.218889,0.796273093029765
"78",77,"33291A","Valve and fittings other than plumbing",34000,1,40,1266,84616697,105181999.723948,109307610.985114,1353.02963729712,106715205.409654,0.519127258746636,0.22558683485089,473055998.503597,205566561.207561,183490952.225077,4850058.8102553,8450575.81576084,83385738.3814075,55814012.5422411,0,473055998.503597,0.00286018915641512,0.231066958945418,0.222345768908261,0.387884209914911,0.0178637959194942,0.117986058138562,"33291A","Valve and fittings other than plumbing",950998390.637777,0.70996647176566
"79",78,"332913","Plumbing fixture fitting and trim manufacturing",34000,1,2,4,262181,325901.658269932,338684.677749691,4.27497515733687,330652.226587247,0.36993899057127,0.158809523809524,2082067.9935029,893802.045782318,797817.444227826,4424.94422755311,7709.87077442933,498248.720022481,333501.397820456,0,2082067.9935029,0.00205323513481641,0.162667443525647,0.156527865221937,0.383185105730176,0.00370298702947646,0.160177957137398,"332913","Plumbing fixture fitting and trim manufacturing",98369955.6922432,0.0742746832792663
"80",79,"332991","Ball and roller bearing manufacturing",34000,1,8,251,16613891,20651742.9837246,21461777.6250128,268.254691122888,20952777.0945561,0.608476821192053,0.306798450647789,68294924.7309281,34434799.0996732,30736876.8507952,170986.599699788,297921.175963256,11863213.131552,7940608.7823689,0,68294924.7309281,0.00392788618158336,0.31425142804636,0.302390595861836,0.450060922856186,0.00436227402163515,0.116269383320265,"332991","Ball and roller bearing manufacturing",97488093.8254842,0.672951849421546
"81",80,"33299A","Ammunition, arms, ordnance, and accessories manufacturing",34000,1,3,69,5186727,6447312.84987633,6700199.33774996,73.743321464061,6541293.34791686,0.633303002729754,0.322857474196915,20260622.3200744,10328852.5709204,9219646.33983923,637573.359260948,1110885.91320821,2743243.26945171,1836182.26833062,0,20260622.3200744,0.00363973624793329,0.330700569405084,0.318218895156457,0.45505247539728,0.0548298021481566,0.0906281277703553,"33299A","Ammunition, arms, ordnance, and accessories manufacturing",188951877.030418,0.289300677362641
"82",81,"332996","Fabricated pipe and pipe fitting manufacturing",34000,0,16,427,24191271,30070734.85324,31250215.7783762,456.35359804571,30509066.7139323,0.599610009749756,0.251293925360937,121407895.833979,50881516.6822601,45417396.1554825,369007.118585331,642945.323790134,17815663.6852998,11924865.0390482,0,121407895.833979,0.00375884611878751,0.257398545322866,0.247683518824514,0.374089311436459,0.00529574554746702,0.0982214950447298,"332996","Fabricated pipe and pipe fitting manufacturing",173270986.436512,0.687320249739632
"83",82,"33299B","Other fabricated metal manufacturing",34000,0,45,802,48027644,59700317.0420356,62041975.3194048,857.132519046042,60570550.2166047,0.702667998287915,0.269331729191731,224891996.195093,86200809.4351639,76943781.677897,2437083.68276404,4246290.86703116,20451742.7972495,13689317.2759971,0,224891996.195093,0.00381130735440884,0.275874536973666,0.265462168739192,0.342136594363939,0.0188814672770636,0.0608706290468499,"33299B","Other fabricated metal manufacturing",600884368.108562,0.532815663752986
"84",83,"333111","Farm machinery and equipment manufacturing",34000,0,4,13,181233,225480.814652601,228688.369946569,13.8936692613448,221981.387926215,0.471127966723758,0.17833657497453,1244732.82027491,471170.050612537,416852.174857569,13004.3191324541,19798.119549226,207457.138160092,144276.24736823,0,1244732.82027491,0.0111619690868891,0.183724865466359,0.181147962823702,0.334892892729785,0.0159055174144548,0.115909410451928,"333111","Farm machinery and equipment manufacturing",614355539.951756,0.0138456397528077
"85",84,"333112","Lawn and garden equipment manufacturing",34000,0,5,83,5045249,6277040.35493106,6366333.77908305,88.70573451474,6179621.677362,0.39835541343079,0.105377643504532,58642625.4359754,15512834.6923686,13724469.2681826,119125.132981027,181359.254571811,8144397.2495976,5664028.15863252,0,58642625.4359754,0.00151264943981041,0.108561540888609,0.107038869905035,0.234035723437495,0.00309261826569847,0.096585514658043,"333112","Lawn and garden equipment manufacturing",222530877.150177,0.808228651409444
"86",85,"333120","Construction machinery manufacturing",34000,1,5,97,5070412,6308346.87051654,6398085.64244659,103.668147565419,6210442.3207569,0.581874262904835,0.187538376070875,33115581.1992839,10673168.9587938,9442734.50171854,352935.372830268,537318.150475567,3596171.59014918,2500960.66358817,0,33115581.1992839,0.00313049458324654,0.193204691288491,0.190494825760538,0.285144761461192,0.0162255388858217,0.0755221733400304,"333120","Construction machinery manufacturing",831206676.168553,0.467060348267398
"87",86,"333130","Mining and oil and gas field machinery manufacturing",34000,1,3,46,2912172,3623175.22177801,3674716.34682447,49.162214309374,3566944.11304708,0.787073750991277,0.280525720746184,12715212.3646958,4531905.82020389,4009454.32534544,141491.449229082,215410.326253809,711696.690317066,494950.082961707,0,12715212.3646958,0.0038664092190764,0.289001570829242,0.284948069907026,0.315327358312774,0.0169411504955988,0.0389258211947724,"333130","Mining and oil and gas field machinery manufacturing",509647570.854484,0.296551091627279
"88",87,"33329A","Other industrial machinery manufacturing",34000,0,55,1028,65177416,81090402.17086,82243945.7624684,1098.66861543557,79831891.902271,0.76644974692697,0.291115484963611,274227569.558005,104158025.000793,92150380.088896,3653588.21996225,5562319.38217636,17879261.5019429,12434147.9791599,0,274227569.558005,0.00400641196363439,0.299911295917575,0.295704776516672,0.336036162364791,0.0202835892508605,0.0453424431365562,"33329A","Other industrial machinery manufacturing",600018778.227237,0.845252259922952
